global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214
9662.823877950916	n/a	n/a	93370165.29629835	11708.275217030909	n/a	137083708.55774018	n/a	7936.98384972037	n/a	n/a	62995712.63072199	9291.0836717242	10663.024094293392	n/a	n/a	n/a	n/a	-0.0049398355	-0.0225314758	-0.0289436761	-0.0124069667	-0.0561192356	-0.0843423991	-0.014173859	0.143331264	-0.0063517154	0.1733828001	-0.017318619	0.1162080638	-0.1294303459	0.0335593024	-0.2486951005	-0.0003400343	0.0030663983	0.0072364489	0.0199222564	-0.0293824952	0.0800570136	-0.0590498836	0.0958226139	-0.0300439791	-0.0174624593	0.1043665427	-0.0010064526	0.025974661	-0.0456977559	0.0006071252	-0.0300419967	0.0186347847	-0.0346795669	0.0631808677	-0.0299619277	0.0232924173	-0.0430428007	0.107090442	-0.004207437	0.0242383248	-0.0153243267	0.0696608572	-0.0391045798	0.1152208318	-0.0871331516	0.0559859677	-0.0210683526	0.0069955485	-0.036055446	0.0214034195	0.0012756356	-0.009591643	-0.0314950558	0.0122018452	0.0216138149	0.056170278	-0.0812716413	0.0135556686	0.0508632505	-0.089200558	-0.0708525768	-0.0514442863	0.09254956	0.0074397945	-0.1085635587	0.0550791836	-0.0585528206	0.0413500172	-0.0501461245	0.0227942773	-0.0079112172	0.0290526221	-0.0156767005	0.0476217642	-0.0055127796	0.0079029073	-0.0356029911	0.016906011	-0.0335217577	0.0077664729	-0.0343120301	0.0354466816	-0.0459525668	0.0173629783	-0.0331363049	0.005104366	-0.0107016539	-0.0842422344	-0.0377404981	0.0871878804	0.0220233596	-0.0977325487	0.2190101384	-0.0145496381	0.0241056146	-0.0225427712	0.0784132355	-0.1633597785	0.1083824329	-0.0009229139	0.0494963708	-0.0657596149	0.070376496	-0.0471473929	0.0443987188	-0.0274305681	0.1513213791	-0.1097367027	0.1613603682	-0.0013389601	-0.2399336515	0.0048499897	-0.0762020598	0.1335894762	-0.0154586495	0.0014877407	-0.0212497132	0.0914174259	-0.1004951035	0.0520377232	-0.079129483	0.0367023958	-0.1479858375	0.0499915202	-0.0087690245	0.0823027346	0.0294130702	-0.0018184516	-0.0097744488	0.0285098574	0.0072589614	0.0126680896	0.0439285027	-0.0461406716	-0.075390697	0.0779645089	0.0045417918	-0.0269656145	0.0562246381	-0.0095718353	-0.0118347515	0.0356078375	-0.0757360129	0.0206834133	-0.0308671494	0.1086416615	-0.0351142938	0.0295471267	-0.0190361333	0.0323433168	-0.0323143894	0.0309585564	-0.0376954439	0.0563492834	0.000689053	-0.0071225338	0.0754061825	-0.0671439207	0.0464607802	-0.0423930137	0.1616492054	-0.0086480051	0.0614583195	0.0707101329	0.0707084972	0.0707057712	0.0707019547	0.070697048	0.070691051	0.0706839638	0.0706757867	0.109031	n/a	n/a	0.011887758961	0.0194983	n/a	n/a	0.00038018370289	-0.132674	n/a	0.0176023902759999	n/a	0.00158724	n/a	2.5193308176e-06	n/a	-0.000471185	n/a	n/a	2.22015304225e-07	0.000409755	n/a	1.67899160025e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9647.009740916588	-15.81413703432736	250.08693014048413	93064796.94133954	11523.37531282154	-184.8999042093692	132788178.60014492	34187.974576633904	7937.948075573086	0.9642258527155718	0.9297314950450716	63011019.65049446	9227.611736521045	10470.38314296951	1.146283	56.604694	0.4095007	0.255394	0.01301102	0.0485638409	-0.016673253	0.0509116346	0.0336171739	-0.0974478943	-0.0015000056	0.0283358339	-0.0040736156	0.0650476052	0.0882778371	-0.0592044242	-0.0391689331	0.064001529	-0.2107047058	-0.0332688942	-0.0420173588	-0.0719173696	-0.0387587218	-0.0624388228	0.0189329974	-0.1500578685	-0.0607017488	0.0196156153	-0.0459584451	0.0583587674	0.0629829822	-0.0574957691	0.0508611386	-0.0283477408	-0.1002221102	-0.0774817326	-0.0773681176	0.0219899445	-0.1227922649	-0.0069581371	0.1074276309	0.0720873452	0.0466055425	0.0201994489	0.0360471824	-0.0437833386	0.0802865649	-0.0145926252	0.0219492783	-0.0566501808	0.1212948622	0.0609127271	-0.0675599467	-0.049273428	-0.0258924456	-0.0156810512	-0.0467708902	-0.0390608554	0.135399234	-0.0027050244	-0.0557882182	-0.0481810608	0.0167384217	0.0545580217	0.0219722822	-0.0873411248	0.0493866215	-0.0619726273	-0.0856693371	0.0335325243	-0.063795077	-0.0117763379	0.016702393	0.0140808645	-0.0558846965	-0.0398603129	-0.025187412	0.0669379816	0.0982076631	-0.095021373	-0.0021388591	0.0341976218	0.0126436894	0.0472466659	-0.0198096896	-0.081627612	0.0137356061	-0.0491055396	0.0337166302	-0.000881368	-0.0529133342	-0.0331466357	-0.0234763121	0.0541951051	-0.0885764555	-0.0209592861	0.120801236	0.0833800212	-0.0221182017	0.1416893998	-0.0827908336	-0.0579555197	0.0306522172	-0.0608374561	-0.0169436321	-0.045902677	0.0671766493	0.1504128784	0.1329410664	0.0223602573	0.0238020075	0.0644258604	0.1416040639	0.0480866903	-0.1249240027	0.0326204517	-0.0393560074	0.0498907804	0.0775395996	-0.0267491833	0.1024935177	-0.0050058141	0.0673846614	-0.0300952281	0.1098015747	0.020459215	-0.184340562	-0.0354810865	-0.0149126746	-0.0420330945	-0.052252696	-0.0060486654	-0.0721379989	0.0323619805	-0.0404932543	0.054077029	0.0962845849	0.0297628745	0.0042177498	0.0283302754	0.0218460935	0.0186320499	-0.019721506	0.0007664646	0.0799775034	0.029666067	-0.0380486826	-0.0929741932	-0.0748439208	-0.0356609782	-0.132158629	0.0689587883	-0.0104468485	-0.0731144686	-0.074296615	0.069674078	0.0677072847	0.1071045598	0.0324211156	0.0107553739	0.2330424161	-0.0956730328	0.0942648214	-0.0048463504	-0.0145677691	-0.0011640855	-0.021944837	0.0707057712	0.070691051	0.0706665196	0.0706321804	0.0705880382	0.0705340992	0.0704703707	0.0703968616	0.10672	-0.002311	5.340721000000034e-06	0.0113891583999999	0.154311	0.1348127	0.01817446408129	0.023811884721	-0.348573	-0.215899	0.121503136329	0.046612378201	0.000971313	-0.000615927	9.43448943969e-07	3.79366069329e-07	-0.000157705	0.00031348	9.82697104e-08	2.4870867025000004e-08	0.000609908	0.000200153	3.7198776846400003e-07	4.006122340900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9599.614456074743	-47.39528484184484	2246.313025239607	92152597.7052792	11446.446796844364	-76.92851597717527	131021144.2729886	5917.99657045051	7929.1717618141665	-8.77631375891906	77.02368319499199	62871764.82835118	9171.13305459312	10372.295335103678	1.067083	52.693699	0.470428	0.292945	-0.0069640322	-0.0044862462	0.0052444571	-0.0164840188	0.0093858466	0.025446255	0.0297594518	-0.0459783237	0.0436158833	0.0158627833	0.0340442158	0.0901133253	-0.0634969712	0.0290392283	-0.0867049502	-0.0049361881	-0.007395511	0.0095264118	-0.0968032323	0.0150381981	0.061211349	0.0130021461	0.0878508569	0.0153024163	-0.0192631861	0.0781702803	-0.0098840598	-0.0539489488	-0.0750607525	-0.0366616242	0.047356708	-0.0350340876	0.0815117174	0.0849031135	0.038178336	-0.1210138419	-0.0191515177	-0.0155922182	0.0449058346	0.0152281185	-0.093735209	0.1367255938	-0.0393157325	-0.022087039	-0.0763432627	-0.1509912306	0.0708679051	-0.0114509067	-0.0376599938	-0.0056087817	-0.0275026641	-0.0181950351	-0.1036107328	-0.0768542163	-0.0287863409	0.0128791799	0.09057179	0.0196259054	0.0338331477	0.007176975	0.00579771	-0.0028601389	0.0638782733	0.0005832762	0.1388775017	-0.0084304342	-0.0591978279	-0.0617493109	-0.0773391505	0.0436226446	0.0207590335	0.0175980452	0.0208924782	-0.0363667919	-0.0920503637	0.0394733136	-0.050177957	0.0761816109	-0.007081631	0.0088627876	0.0226840975	0.0536651957	-0.046162156	-0.0248041184	0.0583673892	-0.0234922641	0.0266613277	0.0199326966	0.0441134042	-0.0411197007	0.0092281505	0.0435320891	0.0527502643	0.054161044	0.0761232964	0.0101230982	0.0666707533	-0.0580227926	0.0931577787	-0.036998338	-0.0079632042	-0.0646789266	0.0567850138	-0.0473099681	0.0075668063	0.0045446746	0.1056499097	0.0197179597	-0.0267408084	0.0108860142	-0.0193134703	-0.02835949	0.0019536853	-0.021289584	0.0051087523	0.0653628183	-0.0284975842	-0.0518464224	0.0651560482	0.1166899625	0.0018845423	-0.0685575686	0.0238630082	-0.1051435028	0.024209057	0.0812065293	0.0016730388	0.0131260034	0.0719357725	-0.048858145	0.039857504	-0.0218792271	0.0332022116	0.0017879156	0.0010174996	-0.0118434023	-0.0011368361	-0.1333802093	-0.1066885103	-0.0138526245	-0.0090889722	0.0204170805	-0.083997116	0.0191552647	-0.034377571	0.10191562	-0.0164282056	0.0219627679	0.0185155802	-0.0498868964	-0.0258436623	0.0565187612	0.0249387149	0.0613790419	0.0622147611	-0.0103701271	0.0163108697	-0.0832239491	0.064921326	-0.0064535286	0.0416557745	0.0217423401	0.0600449341	0.070697048	0.0706561627	0.0705880382	0.0704927007	0.0703701869	0.070220544	0.0700438298	0.0698401123	0.101132	-0.0055879999999999	3.1225743999999955e-05	0.010227681424	-0.0585132	-0.2128242	0.04529414010564	0.00342379457424	-0.150145	0.198428	0.022543521025	0.039373671184	0.00162607	0.000654757	2.6441036449000004e-06	4.287067290490001e-07	-0.000245642	-8.793700000000001e-05	7.732915969000002e-09	6.033999216400001e-08	0.000280846	-0.000329062	7.8874475716e-08	1.0828179984400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9631.838603721248	32.22414764650421	1038.3956915437027	92772314.88813488	11424.346920633663	-22.09987621070104	130515702.56299186	488.4045285283098	7917.11576902593	-12.055992788236836	145.34696211001858	62680722.10015904	9174.963442281412	10383.631380236606	0.940901	46.46273	0.3083007	0.190884	0.0057987308	0.0286932282	6.25556e-05	0.018458888	0.0439524222	-0.0440987525	0.1033559058	-0.0094215662	-0.0197358419	-0.0461317112	0.059091861	-0.0292376053	-0.0367712766	0.0219935575	-0.1141036952	0.0064900832	-0.0498854591	-0.0658699829	-0.017524164	0.0322515578	0.0343344809	-0.0520976966	0.0229174699	-0.0082728279	-0.0531980938	0.0937143777	-0.0736601958	-0.1098254156	0.0497705175	0.0745358175	-0.1075966548	-0.0952215546	-0.0519651679	0.0778651687	0.0108601825	0.0373190329	0.0135396367	0.0840055177	-0.0104559237	-0.0390603321	-0.1354161615	-0.0422933539	-0.0094943602	-0.0697340995	0.0335604679	-0.0086661027	0.0709046397	-0.0060878364	0.038990044	0.0913663231	-0.0630074837	0.06571253	0.1428037199	-0.0015699736	-0.0360028063	-0.055068218	0.0222115559	-0.033110149	0.0355093054	0.0487544071	0.0151298545	-0.0921462724	0.0462675124	-0.0232990578	-0.0351654567	-0.1092571566	-0.0812624614	0.1049130627	0.0381068243	0.0528086875	0.0560389632	-0.0170308217	0.0138008574	0.0024884679	0.0070640909	0.1091480061	0.0308930189	-0.0899436367	-0.0253624007	0.0307998313	0.0540021523	-0.0752393287	-0.0331871859	0.0347367581	-0.0361424398	-0.1280857732	-0.0052159637	-0.0359091574	0.1009081138	0.0106381171	-0.0703473069	-0.001263511	-0.0178724493	0.054516672	0.043695307	0.1070360322	-0.001406691	-0.1018374596	0.0452543046	0.0667723981	0.029184743	0.0796872443	0.009269996	0.0314026657	0.0604530703	0.0464511005	-0.0606291854	0.0947602271	-0.0172502712	0.0846685914	-0.0709064893	-0.0318601	-0.0931386237	-0.0213197145	-0.084245042	-0.0847728377	2.6859e-06	-0.046729737	0.1503393703	-0.0826207224	0.0692995586	0.0156882935	-0.0274354832	-0.0772014244	-0.0113904016	-0.0539471859	-0.1148121307	0.0263598301	0.0286831882	-0.0905485842	0.1172045645	-0.0143810451	0.0277326724	0.0266027425	0.0019572499	0.0557169803	0.0691190432	0.0296432292	-0.0798907567	-0.0115128522	0.050782719	0.020196073	-0.0461405666	-0.0374149596	-0.0258347111	-0.0027754569	-0.1440584602	0.0577621492	0.0350898405	-0.0789498617	-0.0665259986	0.080612514	0.0522254052	0.0264551504	0.0613556408	-0.0401411987	0.1903154177	-0.046074236	0.0959936703	0.0545553159	-0.0403885052	0.0642834079	-0.0128500313	0.0706839638	0.0706038412	0.0704703707	0.0702836532	0.0700438298	0.0697510817	0.0694056301	0.069007736	0.0926554	-0.0084766	7.185274756000002e-05	0.00858502314916	0.0293838	0.087897	0.007725882609	0.00086340770244	-0.319011	-0.168866	0.1017680181209999	0.0285157259559999	0.00120357	-0.0004225	1.4485807448999998e-06	1.785062500000001e-07	-0.000102708	0.000142934	2.0430128356e-08	1.0548933264000002e-08	0.000576634	0.000295788	3.32506769956e-07	8.7490540944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
